0.143	16.14
0.1431	16.23
0.1432	16.09
0.1433	16.14
0.1434	16.14
0.1435	16.09
0.1436	16.18
0.1437	16.18
0.1438	16.28
0.1439	16.09
0.144	16.14
0.1441	16.04
0.1442	16.18
0.1443	16.09
0.1444	16.14
0.1445	16.28
0.1446	16.28
0.1447	16.09
0.1448	16.18
0.1449	16.09
0.145	16.14
0.1451	16.14
0.1452	16.04
0.1453	16.09
0.1454	16.14
0.1455	16.14
0.1456	16.14
0.1457	16.09
0.1458	16.09
0.1459	16.00
0.146	16.09
0.1461	16.18
0.1462	16.18
0.1463	16.18
0.1464	16.14
0.1465	16.09
0.1466	16.00
0.1467	16.18
0.1468	16.28
0.1469	16.14
0.147	16.28
0.1471	16.14
0.1472	16.18
0.1473	16.14
0.1474	16.28
0.1475	16.18
0.1476	16.14
0.1477	16.09
0.1478	16.23
0.1479	16.18
0.148	16.18
0.1481	16.23
0.1482	16.09
0.1483	16.18
0.1484	16.14
0.1485	16.18
0.1486	16.04
0.1487	16.18
0.1488	16.18
0.1489	16.14
0.149	16.04
0.1491	16.09
0.1492	16.14
0.1493	16.09
0.1494	16.18
0.1495	16.09
0.1496	16.09
0.1497	16.09
0.1498	16.28
0.1499	16.00
0.15	16.09
0.1501	16.00
0.1502	16.09
0.1503	16.14
0.1504	16.14
0.1505	16.18
0.1506	16.14
0.1507	16.09
0.1508	16.14
0.1509	16.14
0.151	16.14
0.1511	16.14
0.1512	16.18
0.1513	16.09
0.1514	16.18
0.1515	16.18
0.1516	16.23
0.1517	16.14
0.1518	16.09
0.1519	16.18
0.152	16.04
0.1521	16.09
0.1522	16.09
0.1523	16.04
0.1524	16.23
0.1525	16.28
0.1526	16.28
0.1527	16.04
0.1528	16.23
0.1529	16.09
0.153	16.14
0.1531	16.18
0.1532	16.00
0.1533	16.00
0.1534	16.23
0.1535	16.23
0.1536	16.23
0.1537	16.14
0.1538	16.18
0.1539	16.18
0.154	16.18
0.1541	16.09
0.1542	16.18
0.1543	16.18
0.1544	16.18
0.1545	16.18
0.1546	16.28
0.1547	16.28
0.1548	16.23
0.1549	16.23
0.155	16.18
0.1551	16.18
0.1552	16.37
0.1553	16.28
0.1554	16.28
0.1555	16.23
0.1556	16.28
0.1557	16.09
0.1558	16.18
0.1559	16.18
0.156	16.14
0.1561	16.18
0.1562	16.14
0.1563	16.14
0.1564	16.09
0.1565	16.09
0.1566	16.18
0.1567	16.23
0.1568	16.23
0.1569	16.18
0.157	16.23
0.1571	16.28
0.1572	16.18
